site,lat,lon,model,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
CN-Du2,42.0467,116.2836,caraib,1038.130947,826.9835711,1122.091584,1111.09228,1123.590031,1152.091272,1221.900009,1289.563258,1341.020951,1055.390081,960.1160228,1168.463316,1287.505886,1219.753866,1192.314198,1208.573524,1268.773664,1285.694291,1123.386576,1172.466361,1405.031374,1278.288859,1263.497286,1218.610309,1231.109712,1229.448527,1252.759126,1436.991422,1431.675337,1074.744345,997.7999551,1143.80969,1278.109094,1390.494923,1327.325293,1396.654736,1201.064646,1325.003442,1214.719306,1115.814708
CN-Ha2,37.6086,101.3269,caraib,551.727696,592.7953703,538.044684,574.5226944,616.526838,595.3750281,600.4409554,627.6525425,692.3299751,556.4774504,633.7139743,566.7747264,566.6206435,581.743714,618.6936312,702.4051381,666.2733145,641.3985824,782.3356917,672.5505318,628.7934797,621.0074817,641.0477455,686.2115073,625.2709791,680.2988158,653.0718899,730.318111,846.8717344,846.5852497,790.2020584,877.2245855,821.8055666,876.3861572,783.3152107,711.6308488,552.3063235,512.7837654,613.0584006,659.409805
CN-HaM,37.37,101.18,caraib,552.7832324,599.1222857,567.4677308,576.5904172,584.244654,563.4026551,564.1600475,583.3845607,672.6939242,525.4272222,590.4848605,503.6023915,422.9101061,473.3585837,534.4374947,629.2083265,640.9073248,603.0933019,707.5941171,616.9270553,644.8279777,577.5088773,579.8754248,654.2608136,565.8549198,659.7889858,643.6554042,728.5121659,857.5832169,817.5720914,843.4970015,887.0842931,885.5085021,909.4690721,749.5612698,652.7550657,454.9931753,372.3175481,495.2617958,571.5291432
CN-Qia,26.7414,115.0581,caraib,1752.048979,1862.481804,1910.714191,1860.20563,1894.44882,1862.978048,1835.922879,1916.314999,1944.163282,1884.76521,1996.05014,2013.97671,1904.755788,1938.828885,1940.269291,1906.646427,1998.96466,1863.853195,2071.454387,2004.816944,1912.308627,1962.214869,2121.360313,2174.855039,2038.86706,2152.58326,2019.119328,2039.647849,2130.4533,2055.392185,2236.379161,2034.68959,2027.497617,2252.377027,2147.850206,2192.496011,2106.486662,2205.650091,2133.222709,2141.343854
CN-Sw2,41.7902,111.8971,caraib,639.5126351,623.1092119,771.6782485,666.1805837,632.601063,728.6355334,865.3348437,816.4385026,1062.550443,883.5171567,775.2684279,791.60178,791.6491213,917.7313485,964.6570247,671.8691738,813.749455,1079.223305,848.067,895.7664126,918.5620991,819.2292479,754.6151813,766.4192439,747.9957922,859.6529324,777.3991853,1007.254144,1059.372816,952.7759383,712.700752,947.1480609,971.0252565,1142.238539,829.107649,824.3175181,703.1011504,906.2511145,883.1192876,863.7143583
CZ-BK1,49.5021,18.5369,caraib,1155.678113,1092.563461,1189.888949,1228.282274,1263.424226,1009.903169,1142.972611,1144.141199,1210.496815,1165.736254,1190.395889,1083.893697,1315.396519,1193.572486,1245.404687,1147.315505,1185.182557,1149.879804,1231.99515,1072.652259,1174.013819,1162.282803,1157.467704,1252.301919,1177.280162,1063.56027,1199.660299,1235.110712,1348.420707,1198.747808,1243.198229,1340.541688,1169.403804,1234.490093,1282.760804,1273.611426,1228.610767,1313.703319,1391.05654,1313.095663
CZ-wet,49.0247,14.7704,caraib,1298.476515,1363.092923,1303.737209,1412.901696,1414.766687,1008.868974,1344.171226,1351.54666,1412.990791,1361.134573,1362.456905,1299.308244,1420.970202,1356.858415,1411.699777,1333.913985,1366.693392,1396.495355,1472.277456,1342.906599,1399.247752,1468.440489,1395.399455,1469.72149,1416.511248,1297.230886,1409.599044,1416.742,1535.873685,1447.215003,1483.39747,1528.262093,1274.870108,1392.35754,1436.322406,1432.382356,1467.634727,1506.394564,1549.264522,1547.877179
DE-Akm,53.8662,13.6834,caraib,1274.353491,1376.711552,1335.611831,1432.631183,1368.330295,1158.383477,1439.236885,1330.459207,1335.095909,1382.657952,1441.033134,1361.122918,1386.687643,1465.651068,1367.550883,1369.308102,1387.368336,1450.854832,1401.69466,1541.020001,1471.741536,1434.603198,1473.422746,1443.727825,1533.469101,1399.06831,1578.419449,1564.250148,1583.689485,1511.097284,1520.249361,1620.310559,1453.232374,1528.379466,1519.58601,1431.721723,1578.64956,1514.357993,1524.037275,1398.933912
DE-Geb,51.1001,10.9143,caraib,1266.044546,1370.00248,1252.020409,1394.561375,1371.334817,1067.181112,1440.544561,1461.519947,1364.718093,1427.638933,1411.96029,1386.79208,1442.118006,1415.833575,1435.942829,1420.047419,1327.040783,1476.808444,1462.681582,1496.46047,1389.115594,1552.975775,1464.052572,1563.651543,1504.204445,1339.693239,1510.695107,1507.178682,1574.980332,1543.010653,1490.049193,1606.459136,1382.168002,1486.30028,1529.764524,1460.93964,1647.742256,1613.103851,1577.881846,1424.418313
DE-Gri,50.9495,13.5125,caraib,1180.823659,1180.208006,1175.605661,1273.037825,1226.80645,959.5807716,1234.532463,1240.21438,1244.845697,1243.128538,1226.693148,1247.488403,1320.688532,1196.474649,1270.089288,1260.058879,1314.521757,1278.790106,1365.251636,1218.658311,1302.976504,1384.761687,1332.479583,1385.554089,1358.806378,1272.248785,1379.95257,1376.205964,1436.511818,1330.525902,1337.821278,1457.096706,1256.798189,1328.029677,1419.005858,1312.026103,1456.568742,1451.148974,1466.504545,1357.927278
DE-Hai,51.0792,10.453,caraib,1151.33987,1201.216729,1125.284198,1252.668061,1225.832997,922.3930525,1238.876686,1265.818796,1212.868704,1263.56931,1269.054795,1273.497395,1331.948971,1299.086484,1326.951736,1337.504479,1264.145601,1384.779349,1405.82578,1421.06023,1340.693792,1494.058605,1401.315495,1492.370743,1429.978804,1282.659059,1442.418492,1451.89004,1505.985734,1497.222203,1437.900522,1526.225073,1336.740764,1410.489837,1474.596678,1397.618259,1584.792709,1537.241371,1520.348036,1372.954322
DE-Kli,50.8929,13.5225,caraib,1180.823659,1180.208006,1175.605661,1273.037825,1226.80645,959.5807716,1234.532463,1240.21438,1244.845697,1243.128538,1226.693148,1247.488403,1320.688532,1196.474649,1270.089288,1260.058879,1314.521757,1278.790106,1365.251636,1218.658311,1302.976504,1384.761687,1332.479583,1385.554089,1358.806378,1272.248785,1379.95257,1376.205964,1436.511818,1330.525902,1337.821278,1457.096706,1256.798189,1328.029677,1419.005858,1312.026103,1456.568742,1451.148974,1466.504545,1357.927278
DE-Lkb,49.0996,13.3047,caraib,1138.759101,1120.487434,1105.610481,1158.319812,1204.340022,994.8384531,1152.385752,1122.205983,1182.953033,1151.817489,1183.010087,1132.302482,1260.642155,1144.76618,1249.206606,1172.011791,1203.556266,1222.26449,1286.192247,1184.67261,1201.030335,1271.058823,1277.026254,1324.202324,1261.00335,1147.113038,1258.237905,1265.169468,1367.611204,1325.760477,1319.085378,1365.504479,1198.116491,1180.074598,1255.896704,1245.201598,1366.91925,1331.308324,1423.129287,1368.828151
DE-Obe,50.7836,13.7196,caraib,1180.823659,1180.208006,1175.605661,1273.037825,1226.80645,959.5807716,1234.532463,1240.21438,1244.845697,1243.128538,1226.693148,1247.488403,1320.688532,1196.474649,1270.089288,1260.058879,1314.521757,1278.790106,1365.251636,1218.658311,1302.976504,1384.761687,1332.479583,1385.554089,1358.806378,1272.248785,1379.95257,1376.205964,1436.511818,1330.525902,1337.821278,1457.096706,1256.798189,1328.029677,1419.005858,1312.026103,1456.568742,1451.148974,1466.504545,1357.927278
DE-RuR,50.6219,6.3041,caraib,1314.814207,1320.454098,1179.93717,1324.409778,1257.892085,983.7394293,1351.369902,1319.213812,1310.748444,1383.126803,1411.609768,1442.459165,1403.428892,1407.740736,1378.458788,1365.878344,1409.038088,1512.584089,1446.48292,1455.320143,1459.536616,1584.859393,1543.421862,1590.381929,1539.66329,1403.588313,1571.493582,1590.899833,1588.896158,1655.564596,1536.91391,1655.71868,1550.164299,1532.23546,1583.949916,1546.493414,1681.774303,1647.587137,1660.014875,1498.724629
DE-RuS,50.8659,6.4472,caraib,1314.814207,1320.454098,1179.93717,1324.409778,1257.892085,983.7394293,1351.369902,1319.213812,1310.748444,1383.126803,1411.609768,1442.459165,1403.428892,1407.740736,1378.458788,1365.878344,1409.038088,1512.584089,1446.48292,1455.320143,1459.536616,1584.859393,1543.421862,1590.381929,1539.66329,1403.588313,1571.493582,1590.899833,1588.896158,1655.564596,1536.91391,1655.71868,1550.164299,1532.23546,1583.949916,1546.493414,1681.774303,1647.587137,1660.014875,1498.724629
DE-Seh,50.8706,6.4497,caraib,1314.814207,1320.454098,1179.93717,1324.409778,1257.892085,983.7394293,1351.369902,1319.213812,1310.748444,1383.126803,1411.609768,1442.459165,1403.428892,1407.740736,1378.458788,1365.878344,1409.038088,1512.584089,1446.48292,1455.320143,1459.536616,1584.859393,1543.421862,1590.381929,1539.66329,1403.588313,1571.493582,1590.899833,1588.896158,1655.564596,1536.91391,1655.71868,1550.164299,1532.23546,1583.949916,1546.493414,1681.774303,1647.587137,1660.014875,1498.724629
DE-SfN,47.8064,11.3275,caraib,1279.52284,1255.477835,1167.723932,1266.656212,1316.749872,1198.516679,1276.914165,1222.1321,1240.454826,1230.731829,1279.307401,1246.877108,1359.439356,1277.659532,1374.698196,1293.195799,1307.533485,1364.174445,1427.321462,1353.792851,1313.074666,1403.799417,1397.361794,1427.863046,1362.33352,1294.359082,1363.800582,1397.334775,1466.835347,1451.103283,1399.140703,1429.211412,1425.892413,1406.916651,1511.577585,1446.407892,1516.119227,1445.218602,1553.9656,1466.977743
DE-Spw,51.8923,14.0337,caraib,1268.618879,1285.516858,1336.075418,1472.967184,1408.245304,991.2649497,1462.998395,1548.073579,1395.987737,1475.68454,1539.757678,1360.853084,1498.572589,1516.516726,1475.8343,1381.478986,1459.405848,1525.660448,1434.658523,1362.512615,1407.965524,1437.162785,1485.056008,1649.276048,1597.263734,1488.858273,1675.436397,1632.392063,1606.929361,1547.997529,1538.325237,1671.800257,1383.475346,1532.910508,1617.812584,1316.269974,1661.390929,1684.579477,1645.718876,1495.901234
DE-Tha,50.9636,13.5669,caraib,1180.823659,1180.208006,1175.605661,1273.037825,1226.80645,959.5807716,1234.532463,1240.21438,1244.845697,1243.128538,1226.693148,1247.488403,1320.688532,1196.474649,1270.089288,1260.058879,1314.521757,1278.790106,1365.251636,1218.658311,1302.976504,1384.761687,1332.479583,1385.554089,1358.806378,1272.248785,1379.95257,1376.205964,1436.511818,1330.525902,1337.821278,1457.096706,1256.798189,1328.029677,1419.005858,1312.026103,1456.568742,1451.148974,1466.504545,1357.927278
DK-Fou,56.4842,9.5872,caraib,1271.60809,1350.121252,1331.224265,1353.144803,1226.430947,1024.729756,1251.802624,1292.274654,1209.594353,1299.342951,1348.585821,1335.439435,1388.144076,1312.248236,1282.223174,1294.449787,1340.295903,1448.263488,1467.625416,1549.183168,1434.571503,1452.666053,1410.729985,1446.750704,1373.837439,1284.527379,1500.369477,1478.387591,1569.818667,1530.187439,1461.592691,1607.712097,1525.827565,1550.873354,1455.44914,1439.804861,1595.472199,1501.697176,1583.677475,1298.264739
DK-NuF,64.1308,-51.3861,caraib,107.1221533,61.09759918,60.19180389,139.700163,184.1092224,148.195838,247.7577999,150.4850188,181.9731241,206.6637693,182.0625088,150.0961473,54.35581609,41.30747302,162.0062403,198.8754467,182.778204,138.5975944,101.3388624,87.03453691,102.7095633,48.87501341,47.46829246,57.72820914,69.67765657,69.09802741,74.66554518,119.4484596,109.0901624,20.99941333,73.81777772,113.8992891,315.9320116,354.7175362,396.8700988,542.6920572,492.5440665,260.3795886,301.2394978,532.2113739
DK-Sor,55.4859,11.6446,caraib,1177.568966,1285.389471,1289.800057,1281.47915,1214.706276,1125.510334,1249.325414,1204.942284,1200.324258,1195.863967,1296.229349,1283.737317,1207.337192,1249.471097,1156.762322,1223.721946,1214.794015,1288.111248,1343.227403,1360.848104,1344.485752,1286.281943,1282.329924,1281.617213,1285.737335,1222.261488,1374.169611,1338.245196,1445.543451,1348.423095,1341.954445,1416.172394,1365.072306,1410.12461,1418.40557,1433.883161,1482.976606,1447.167606,1513.455549,1326.227083
DK-ZaF,74.4814,-20.5545,caraib,0.205104969,0.061364736,0.051359616,0.041020992,0.041020992,0.030682368,0.020677248,0.020677248,0.010338624,0.010338624,0.010338624,0.010338624,0,0,0,0,0,0.010338624,0.010338624,0.010338624,0.010338624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DK-ZaH,74.4732,-20.5503,caraib,0.205104969,0.061364736,0.051359616,0.041020992,0.041020992,0.030682368,0.020677248,0.020677248,0.010338624,0.010338624,0.010338624,0.010338624,0,0,0,0,0,0.010338624,0.010338624,0.010338624,0.010338624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES-LgS,37.0979,-2.9658,caraib,620.08,694.9806483,636.4470366,652.568963,660.945888,743.2830642,707.7601972,731.0221204,793.408056,765.3053134,745.6909679,727.6460454,632.1862021,714.2621943,699.6487278,696.884303,691.8890808,745.9961164,830.8355103,840.2713626,824.3361898,862.6077928,704.7429994,435.257088,478.968784,658.2211989,715.6592437,689.4691773,597.2683199,663.3824847,691.7860249,770.9345464,786.3190748,808.386377,615.1541395,621.5907792,680.0430307,718.0287899,711.5604939,795.2563121
ES-Ln2,36.9695,-3.4758,caraib,969.6075337,988.7059895,911.176635,935.4650549,912.4352727,1025.810298,961.6941504,995.7816093,1078.796106,993.4190732,1004.541095,966.7747796,814.9590724,816.70529,835.6799959,932.0613242,926.9467306,969.7406175,1033.524924,1040.794989,1019.651487,1078.123423,958.7900034,945.2564286,843.3299345,1107.151257,1100.438161,1049.467377,946.668808,1003.159714,1037.212468,1070.503864,1079.321665,1107.634863,996.3559036,1029.13201,1103.028815,1125.683739,1131.718508,1220.138424
FI-Hyy,61.8475,24.295,caraib,818.8233639,865.7427217,936.0740568,911.5071178,993.6665149,888.3116159,882.2275028,896.641535,962.0483592,904.1600742,884.9245318,874.8777112,1023.244991,946.7915174,929.7598076,996.8444963,963.3626789,990.5796032,1088.896254,1080.438286,1035.742405,892.5050676,1028.064457,930.736314,972.5624009,963.7455566,906.4718953,994.9485014,990.9404628,1050.785754,999.3210848,1022.115773,948.6848403,1013.738806,1076.638973,869.882186,1131.504758,1115.710955,1089.150368,1030.962971
FI-Jok,60.8986,23.5135,caraib,965.531119,1005.491915,1100.70631,1104.653989,1109.984682,929.2779158,1028.17518,1000.913211,1066.254686,1033.763389,1024.120098,1010.000209,1103.405662,1034.43806,977.3775119,1072.726304,1009.299535,1043.651765,1146.973295,1147.130071,1083.507859,1018.163738,1109.878652,883.2610249,1089.665996,1041.609734,1065.857157,1136.352217,1116.448369,1195.598218,1185.89357,1111.90173,1125.118452,1144.866876,1201.101672,977.2731251,1297.530681,1324.328753,1242.418147,1114.692787
FI-Lom,67.9972,24.2092,caraib,543.9023584,604.7177839,558.2570368,637.971486,615.222513,590.5462124,554.6735278,558.6575774,583.3171904,596.0940485,555.761759,583.2375058,659.7656409,650.4842279,610.8899511,641.8191121,609.8250814,623.9336388,703.7617968,694.299638,666.5300997,596.4068809,600.0527492,653.2669748,595.6321504,586.1079349,516.159486,502.9307232,676.867726,714.1485003,722.3193106,764.1547185,726.400773,734.9297567,730.1863465,743.6689364,744.1858571,684.4976313,733.4916886,772.0214339
FI-Sod,67.3619,26.6378,caraib,543.4908071,618.0833092,569.1699338,640.1822905,666.1298905,608.8152321,560.0913091,580.2706305,627.5544729,599.9030125,562.0603113,553.0427086,673.9892703,663.2534341,614.7489476,652.8384447,640.5931442,649.5601111,734.20476,718.8142048,668.639167,639.8701604,601.0242384,651.0645166,590.6879398,588.624589,579.2938041,623.2202571,670.2230019,657.2446736,667.8381351,750.6164531,735.4000072,733.9289641,744.6337394,726.4914801,761.8338739,701.9885876,776.1268481,764.8530911
FR-Fon,48.4764,2.7801,caraib,1474.367818,1187.075838,1126.674948,1161.047505,1225.111935,955.7224419,1244.841394,1209.768429,1297.650753,1353.216526,1377.712408,1367.306394,1475.221987,1410.870719,1401.026295,1386.239751,1427.993802,1597.338807,1443.886901,1392.737427,1354.208074,1547.019385,1541.514531,1627.850099,1606.511499,1395.160632,1696.966426,1433.647334,1643.352321,1746.004885,1590.874481,1619.042562,1541.972462,1585.015804,1596.041467,1514.188245,1778.81998,1627.774714,1694.525567,1618.558982
FR-Gri,48.8442,1.9519,caraib,1496.822327,1275.579767,1189.278954,1266.637561,1251.824269,967.811643,1327.618409,1310.834206,1322.331385,1413.383329,1390.050059,1401.475859,1503.816596,1438.25071,1463.279828,1395.468167,1456.837871,1601.621966,1533.909672,1421.026538,1333.185589,1564.328894,1559.955654,1632.99703,1594.097789,1407.728061,1678.597023,1491.161781,1599.969454,1722.222059,1555.48939,1642.580291,1528.278112,1563.733586,1592.700416,1528.550256,1771.975498,1646.449908,1582.657937,1637.455371
FR-LBr,44.7171,-0.7693,caraib,1661.060062,1626.331299,1665.281208,1578.912008,1495.5067,1568.635759,1715.475557,1651.367102,1604.949035,1741.795005,1704.205832,1730.30353,1751.868904,1695.591075,1639.542031,1321.423916,1343.03866,1473.315994,1413.573756,1471.169231,1476.170102,1693.541047,1622.468671,1799.044656,1652.928573,1733.627549,1866.042651,1666.308054,1795.610594,1813.571783,1750.423467,1777.725421,1892.909035,1771.71706,1528.634959,1659.078387,1782.748686,1802.236006,1831.954203,1694.272034
FR-Pue,43.7414,3.5958,caraib,1574.098887,1511.99377,1416.4132,1509.774307,1493.455646,1525.281577,1629.340487,1492.251665,1421.394442,1576.026893,1523.414947,1617.997701,1570.685813,1514.802862,1445.740164,1356.960087,1506.298882,1616.505608,1444.108688,1437.810474,1486.51341,1616.905848,1493.1415,1585.099175,1444.421547,1573.652687,1758.600948,1498.149351,1693.751124,1643.154218,1692.218367,1635.499372,1608.077627,1613.902275,1513.837759,1366.538342,1507.278368,1652.145831,1585.812231,1582.544573
GF-Guy,5.2788,-52.9249,caraib,3234.986508,2709.402587,3235.974064,3244.308653,2839.618845,2466.433552,3224.838638,3264.287263,2831.097893,2864.284499,2661.659468,2505.736012,2537.99153,3314.83506,2963.660965,2879.128155,2565.299139,3281.43662,3325.014661,2752.562351,2769.389964,2596.409424,3020.415697,2921.604524,2708.471438,2914.8547,2515.096145,2910.225667,2901.657934,2726.829171,3169.394967,2750.930146,2746.233448,2953.455155,2719.838586,3032.136365,2849.811069,2650.778176,2580.441954,2760.046794
IT-BCi,40.5238,14.9574,caraib,1437.18051,1640.657631,1418.685683,1491.101757,1507.761625,1620.954536,1633.236502,1607.62871,1725.096848,1679.114634,1645.255637,1582.849388,1626.323975,1628.566781,1423.879034,1522.311045,1509.306402,1500.110352,1661.17745,1514.737552,1593.32108,1543.728353,1405.033377,1551.611076,1569.353126,1449.511806,1352.953399,1386.076343,1451.88602,1355.501356,1394.499997,1603.458609,1407.114408,1566.516023,1547.163457,1653.474834,1473.339655,1408.65457,1465.81779,1571.646339
IT-CA1,42.3804,12.0266,caraib,1502.198751,1749.780825,1560.789442,1471.681793,1476.289815,1630.257971,1664.945724,1473.522072,1635.695743,1618.859485,1664.114299,1594.067805,1628.214604,1666.807648,1236.6165,1069.283549,1121.666344,1251.118618,1399.789046,1344.849574,1392.848486,1476.879474,1254.538038,1216.274782,1295.458631,1397.401825,1458.568447,1483.619252,1542.568758,1485.88308,1376.837262,1429.350797,1295.687095,1468.656243,1496.93242,1557.464751,1502.763385,1530.630327,1599.429191,1640.071643
