FLUXNET_SITE_ID,Record_number,IGBP,Year,NEE_VUT_REF_NIGHT,TA_F,P_F,NEE_VUT_REF_QC,GPP_DT_VUT_REF,gpp_fluxnet,RECO_DT_VUT_REF,RECO_NT_VUT_REF,LOCATION_LAT,LOCATION_LONG,LOCATION_ELEV,mat_fluxnet,map_fluxnet,GOME2_SIF,SCIA_SIF,Study_midyear,Site_name,YearsOfData,Longitude,Latitude,Biome,Ecosystem_type,Ecosystem_state,Leaf_habit,Stage,mat_srdb,map_srdb,Study_temp,Study_precip,Partition_method,Rs_annual,Rh_annual,Ra_annual,gpp_srdb,ER,FLUXNET_DIST,FLUXNET_ECOSYSTEM_MATCH,tmp_hadcrut4,mat_hadcrut4,tmp_trend,tmp_trend_p,pre_hadcrut4,map_hadcrut4,pre_trend,pre_trend_p,pet,pet_norm,pet_trend,pet_trend_p,gpp_beer,gpp_modis,SOC,gpp_isimip,sm,sm_norm,sm_sd,sm_sd_norm
DE-Akm,5055,NA,2006.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2447,1.0141499999999999,2007,Neuglobsow,1,13.03333333,53.13333333,Temperate,Forest,Natural,Evergreen,Mature,7.9,658,NA,586,Exclusion,776,566,210,NA,NA,92.16346864672896,FALSE,9.941666666666666,8.545,0.03553884711779477,0.2318795029337093,788.6,592.49,4.835864661654186,2.0654065413937257,702.625,645.4416666666666,1.9050438596490946,91.2677319259599,1388.2166263083918,1233.2000000000003,42.195,1331.2057391906105,0.24219999388151336,0.23445516649095727,0.046099998835416045,0.04095172310340347
DE-Akm,5056,NA,2007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1592,0.97744,2008,Neuglobsow,1,13.03333333,53.13333333,Temperate,Forest,Natural,Evergreen,Mature,7.9,658,NA,586,Exclusion,550,431,119,NA,NA,92.16346864672896,FALSE,9.558333333333334,8.545,0.03553884711779477,0.2318795029337093,541.7,592.49,4.835864661654186,2.0654065413937257,720.875,645.4416666666666,1.9050438596490946,91.2677319259599,1357.4958009368033,1194.9,42.195,1207.1860278912925,0.23569999404571718,0.23445516649095727,0.04819999878236558,0.04095172310340347
DK-Sor,5057,DBF,2005.5,698.56129476684,8.6085,698.8545,0.9488585,1917.67,1953.32,1718.615,1834.205,55.4859,11.6446,40,8.2,660,NaN,0.516715,2006,Brandbjerg,1,11.96666667,55.88333333,Temperate,Shrubland,Natural,Deciduous,Mature,10,NA,NA,630,NA,672,NA,NA,NA,NA,48.59938381301101,FALSE,11.083333333333334,8.024444444444445,0.02985588972431141,0.29672415819587306,662.3000000000001,589.9733333333334,2.4048120300751816,6.02902129288338,733.0416666666666,561.3902777777779,2.387593984962427,91.64530757574654,1412.5499884976023,1223.1000000000001,36.126,1135.6305724696767,NaN,NaN,NaN,NaN
DK-Sor,5065,DBF,2006.5,691.1829889912799,9.1,1003.5084999999999,0.996604,1971.5549999999998,2020.4099999999999,1796.4650000000001,1843.83,55.4859,11.6446,40,8.2,660,0.97328,0.52047,2007,Brandbjerg,1,11.96666667,55.88333333,Temperate,Shrubland,Natural,Deciduous,Mature,10,NA,NA,630,NA,719,NA,NA,NA,NA,48.59938381301101,FALSE,9.5,8.024444444444445,0.02985588972431141,0.29672415819587306,677.8,589.9733333333334,2.4048120300751816,6.02902129288338,635.7083333333334,561.3902777777779,2.387593984962427,91.64530757574654,1347.458303607496,1158.6000000000001,36.126,1179.453532361467,NaN,NaN,NaN,NaN
DK-Sor,5066,DBF,2006.5,691.1829889912799,9.1,1003.5084999999999,0.996604,1971.5549999999998,2020.4099999999999,1796.4650000000001,1843.83,55.4859,11.6446,40,8.2,660,0.97328,0.52047,2007,Brandbjerg,1,11.96666667,55.88333333,Temperate,Shrubland,Natural,Deciduous,Mature,10,NA,NA,850,NA,777,NA,NA,NA,NA,48.59938381301101,FALSE,9.5,8.024444444444445,0.02985588972431141,0.29672415819587306,677.8,589.9733333333334,2.4048120300751816,6.02902129288338,635.7083333333334,561.3902777777779,2.387593984962427,91.64530757574654,1347.458303607496,1158.6000000000001,36.126,1179.453532361467,NaN,NaN,NaN,NaN
DK-Sor,5067,DBF,2006.5,691.1829889912799,9.1,1003.5084999999999,0.996604,1971.5549999999998,2020.4099999999999,1796.4650000000001,1843.83,55.4859,11.6446,40,8.2,660,0.97328,0.52047,2007,Brandbjerg,1,11.96666667,55.88333333,Temperate,Shrubland,Natural,Deciduous,Mature,10,NA,NA,630,NA,661,NA,NA,NA,NA,48.59938381301101,FALSE,9.5,8.024444444444445,0.02985588972431141,0.29672415819587306,677.8,589.9733333333334,2.4048120300751816,6.02902129288338,635.7083333333334,561.3902777777779,2.387593984962427,91.64530757574654,1347.458303607496,1158.6000000000001,36.126,1179.453532361467,NaN,NaN,NaN,NaN
DK-Sor,5068,DBF,2006.5,691.1829889912799,9.1,1003.5084999999999,0.996604,1971.5549999999998,2020.4099999999999,1796.4650000000001,1843.83,55.4859,11.6446,40,8.2,660,0.97328,0.52047,2007,Brandbjerg,1,11.96666667,55.88333333,Temperate,Shrubland,Natural,Deciduous,Mature,10,NA,NA,850,NA,612,NA,NA,NA,NA,48.59938381301101,FALSE,9.5,8.024444444444445,0.02985588972431141,0.29672415819587306,677.8,589.9733333333334,2.4048120300751816,6.02902129288338,635.7083333333334,561.3902777777779,2.387593984962427,91.64530757574654,1347.458303607496,1158.6000000000001,36.126,1179.453532361467,NaN,NaN,NaN,NaN
DK-Sor,5069,DBF,2006.5,691.1829889912799,9.1,1003.5084999999999,0.996604,1971.5549999999998,2020.4099999999999,1796.4650000000001,1843.83,55.4859,11.6446,40,8.2,660,0.97328,0.52047,2007,Brandbjerg,1,11.96666667,55.88333333,Temperate,Shrubland,Natural,Deciduous,Mature,10,NA,NA,630,NA,843,NA,NA,NA,NA,48.59938381301101,FALSE,9.5,8.024444444444445,0.02985588972431141,0.29672415819587306,677.8,589.9733333333334,2.4048120300751816,6.02902129288338,635.7083333333334,561.3902777777779,2.387593984962427,91.64530757574654,1347.458303607496,1158.6000000000001,36.126,1179.453532361467,NaN,NaN,NaN,NaN
DK-Sor,5070,DBF,2006.5,691.1829889912799,9.1,1003.5084999999999,0.996604,1971.5549999999998,2020.4099999999999,1796.4650000000001,1843.83,55.4859,11.6446,40,8.2,660,0.97328,0.52047,2007,Brandbjerg,1,11.96666667,55.88333333,Temperate,Shrubland,Natural,Deciduous,Mature,10,NA,NA,850,NA,1016,NA,NA,NA,NA,48.59938381301101,FALSE,9.5,8.024444444444445,0.02985588972431141,0.29672415819587306,677.8,589.9733333333334,2.4048120300751816,6.02902129288338,635.7083333333334,561.3902777777779,2.387593984962427,91.64530757574654,1347.458303607496,1158.6000000000001,36.126,1179.453532361467,NaN,NaN,NaN,NaN
DK-Sor,5071,DBF,2006.5,691.1829889912799,9.1,1003.5084999999999,0.996604,1971.5549999999998,2020.4099999999999,1796.4650000000001,1843.83,55.4859,11.6446,40,8.2,660,0.97328,0.52047,2007,Brandbjerg,1,11.96666667,55.88333333,Temperate,Shrubland,Natural,Deciduous,Mature,10,NA,NA,630,NA,898,NA,NA,NA,NA,48.59938381301101,FALSE,9.5,8.024444444444445,0.02985588972431141,0.29672415819587306,677.8,589.9733333333334,2.4048120300751816,6.02902129288338,635.7083333333334,561.3902777777779,2.387593984962427,91.64530757574654,1347.458303607496,1158.6000000000001,36.126,1179.453532361467,NaN,NaN,NaN,NaN
DK-Sor,5072,DBF,2006.5,691.1829889912799,9.1,1003.5084999999999,0.996604,1971.5549999999998,2020.4099999999999,1796.4650000000001,1843.83,55.4859,11.6446,40,8.2,660,0.97328,0.52047,2007,Brandbjerg,1,11.96666667,55.88333333,Temperate,Shrubland,Natural,Deciduous,Mature,10,NA,NA,850,NA,851,NA,NA,NA,NA,48.59938381301101,FALSE,9.5,8.024444444444445,0.02985588972431141,0.29672415819587306,677.8,589.9733333333334,2.4048120300751816,6.02902129288338,635.7083333333334,561.3902777777779,2.387593984962427,91.64530757574654,1347.458303607496,1158.6000000000001,36.126,1179.453532361467,NaN,NaN,NaN,NaN
CN-Sw2,5073,GRA,2010,-272.96795483856,2.948,284.567,0.0440068,0,279.442,297.268,2.14593e-4,41.7902,111.8971,NA,NA,NA,NA,NA,2010,Mt. Gonglushan,1,109.5255,36.42333333,Temperate,Forest,Managed,Deciduous,Mature,10.6,498,NA,NA,Exclusion,1044,844,329,NA,NA,630.9812761820634,FALSE,10.583333333333334,9.261944444444445,0.07919172932330965,8.461160625009797e-4,403.6,523.0133333333334,1.6963909774436101,7.584931994606313,1012.875,933.8930555555556,3.135432330827142,31.892962883646767,1054.2416809533606,841.9000000000001,34.224,1221.5101420403162,0.16539999582164455,0.16663332912382126,0.046499998825311195,0.04555185070111528
CN-Sw2,5073,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Mt. Gonglushan,1,109.5255,36.42333333,Temperate,Forest,Managed,Deciduous,Mature,10.6,498,NA,NA,Exclusion,1044,844,329,NA,NA,630.9812761820634,FALSE,10.583333333333334,9.261944444444445,0.07919172932330965,8.461160625009797e-4,403.6,523.0133333333334,1.6963909774436101,7.584931994606313,1012.875,933.8930555555556,3.135432330827142,31.892962883646767,1054.2416809533606,841.9000000000001,34.224,1221.5101420403162,0.16539999582164455,0.16663332912382126,0.046499998825311195,0.04555185070111528
CN-Sw2,5074,GRA,2010,-272.96795483856,2.948,284.567,0.0440068,0,279.442,297.268,2.14593e-4,41.7902,111.8971,NA,NA,NA,0.8182849999999999,0.430665,2010,Mt. Gonglushan,1,109.5255,36.42333333,Temperate,Forest,Natural,Deciduous,Mature,10.6,498,NA,NA,Exclusion,1393,1234,401,NA,NA,630.9812761820634,FALSE,10.583333333333334,9.261944444444445,0.07919172932330965,8.461160625009797e-4,403.6,523.0133333333334,1.6963909774436101,7.584931994606313,1012.875,933.8930555555556,3.135432330827142,31.892962883646767,1054.2416809533606,841.9000000000001,34.224,1221.5101420403162,0.16539999582164455,0.16663332912382126,0.046499998825311195,0.04555185070111528
CN-Sw2,5074,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8182849999999999,0.430665,2010,Mt. Gonglushan,1,109.5255,36.42333333,Temperate,Forest,Natural,Deciduous,Mature,10.6,498,NA,NA,Exclusion,1393,1234,401,NA,NA,630.9812761820634,FALSE,10.583333333333334,9.261944444444445,0.07919172932330965,8.461160625009797e-4,403.6,523.0133333333334,1.6963909774436101,7.584931994606313,1012.875,933.8930555555556,3.135432330827142,31.892962883646767,1054.2416809533606,841.9000000000001,34.224,1221.5101420403162,0.16539999582164455,0.16663332912382126,0.046499998825311195,0.04555185070111528
US-Ha1,5096,DBF,2008.5,228.47206066235998,7.311,1477.6,0.7686660000000001,1662.455,1505.0100000000002,1221.335,1073.8635,42.5378,-72.1715,340,6.62,1071,1.2503,1.22895,2009,University of Massachusetts Suburban Experiment Station,1,-71.215,43.385,Temperate,Grassland,Unmanaged,Deciduous,Mature,10.3,1063,NA,NA,Exclusion,NA,575,NA,NA,NA,122.23164657982176,FALSE,8.416666666666668,7.175833333333334,0.019912280701756362,0.41762354854877826,1357.9,1050.42,17.76398496240667,0.1721864522870818,827.3333333333333,808.7791666666667,0.5237155388471971,272.4732294403208,1360.5374964482664,1694.1000000000001,60.352,1208.399994856418,0.2730999931009137,0.26324999334974564,0.059799998489324935,0.04810333211814092
JP-SMF,5099,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010.5,NA,1,140.1166667,36.01666667,Temperate,Agriculture,Managed,Deciduous,Aggrading,NA,NA,NA,NA,NA,376,NA,NA,NA,NA,287.1414904978103,FALSE,14.25,13.193055555555556,0.023114035087720277,0.20497818291480066,1248.4,1296.5133333333333,7.697218045113852,3.6390700971495824,876,792.2527777777777,2.726065162907315,46.59527499008238,1481.5957773599564,NA,14.844,1485.4340958307178,0.34899999118351843,0.3467655084813455,0.025499999355815817,0.03692068872247734
JP-SMF,5100,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010.5,NA,1,140.1166667,36.01666667,Temperate,Agriculture,Managed,Deciduous,Aggrading,NA,NA,NA,NA,NA,408,NA,NA,NA,NA,287.1414904978103,FALSE,14.25,13.193055555555556,0.023114035087720277,0.20497818291480066,1248.4,1296.5133333333333,7.697218045113852,3.6390700971495824,876,792.2527777777777,2.726065162907315,46.59527499008238,1481.5957773599564,NA,14.844,1485.4340958307178,0.34899999118351843,0.3467655084813455,0.025499999355815817,0.03692068872247734
DK-Fou,5104,CRO,2005,465.92776060221604,8.192,643.321,0.657534,1043.38,1081.25,948.195,1063.62,56.4842,9.5872,51,8,NA,NaN,0.514005,2005,Mattrup,1,9.633333333,55.95,Temperate,Forest,Unmanaged,Deciduous,Mature,7.5,783,NA,NA,NA,541,NA,NA,NA,NA,59.48555493939415,FALSE,8.066666666666666,7.5225,0.055870927318297084,0.07391843491171451,680.3000000000001,704.8633333333333,4.080375939849562,4.069193994311269,556.625,522.8625000000001,5.5024436090226665,2.6875569170339797,1271.1124639572802,1119,29.862,1071.4005146416941,0.2259999942907598,0.23778666065967022,0.030699999224452768,0.033966665808596495
DK-Fou,5104,NA,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,0.514005,2005,Mattrup,1,9.633333333,55.95,Temperate,Forest,Unmanaged,Deciduous,Mature,7.5,783,NA,NA,NA,541,NA,NA,NA,NA,59.48555493939415,FALSE,8.066666666666666,7.5225,0.055870927318297084,0.07391843491171451,680.3000000000001,704.8633333333333,4.080375939849562,4.069193994311269,556.625,522.8625000000001,5.5024436090226665,2.6875569170339797,1271.1124639572802,1119,29.862,1071.4005146416941,0.2259999942907598,0.23778666065967022,0.030699999224452768,0.033966665808596495
DK-Sor,5106,DBF,2004.5,725.7183973199999,8.157499999999999,636.4965,0.893621,1973.405,2070.11,1737.18,1901.74,55.4859,11.6446,40,8.2,660,NaN,0.56831,2005,Vallø,1,12.05,55.41666667,Temperate,Forest,Unmanaged,Deciduous,Mature,7.7,625,NA,NA,NA,689,NA,NA,NA,NA,26.70575863080823,TRUE,8.508333333333335,8.256388888888889,0.022424812030075656,0.42448399452874763,513.1,558.0033333333333,1.324285714285651,8.47015454604103,596.1666666666667,580.0458333333333,1.5642857142856954,145.8934953983751,1294.8374583343636,1089.4,24.82,1093.3640430441853,0.19214999514588277,0.20192166156569635,0.03804999903877615,0.026529999329795804
DK-Sor,5108,DBF,2004.5,725.7183973199999,8.157499999999999,636.4965,0.893621,1973.405,2070.11,1737.18,1901.74,55.4859,11.6446,40,8.2,660,NaN,0.514005,2005,Wedellsborg,1,9.866666667,55.4,Temperate,Forest,Unmanaged,Deciduous,Mature,7.8,658,NA,NA,NA,636,NA,NA,NA,NA,112.57377682639823,TRUE,8.475,8.005277777777778,0.04817669172932417,0.10932471179286093,596.7,669.82,3.1099248120301124,5.024404823975205,577.9166666666667,545.776388888889,5.4681390977444595,2.43338542809454,1253.7749788616993,1014.4000000000001,21.855,1096.8980363267306,NaN,NaN,NaN,NaN
CN-Qia,5109,ENF,2003.5,511.8709415540399,18.524,1089.8885,0.955491,1806.415,1823.27,1295.88,1231.6599999999999,26.7414,115.0581,NA,NA,NA,NA,NA,2004,Qianyanzhou Ecological Station,1,115.0591667,26.74416667,Subtropical,Forest,Managed,Evergreen,Mature,17.9,1469,NA,NA,NA,548,NA,NA,NA,NA,0.3254564521148174,TRUE,18.46666666666667,18.36138888888889,0.04231203007518929,0.0029046648761897596,1554.8,1537.006666666667,-4.898120300752618,8.213608555732499,1082.8333333333335,976.8819444444445,7.160494987468922,0.7400835341098632,1922.333249638086,1482.6000000000001,27.522,1767.7979127763892,0.3045999923051568,0.32853332503388327,0.049699998744472396,0.0457370358816223
CN-Qia,5110,ENF,2004.5,508.8314073091319,17.9765,1327.3635,0.963168,1803.13,1762.255,1319.555,1216.9299999999998,26.7414,115.0581,NA,NA,NA,NA,NA,2005,Qianyanzhou Ecological Station,1,115.0591667,26.74416667,Subtropical,Forest,Managed,Evergreen,Mature,17.9,1469,NA,NA,NA,632,NA,NA,NA,NA,0.3254564521148174,TRUE,19.108333333333334,18.36138888888889,0.04231203007518929,0.0029046648761897596,1563.2000000000003,1537.006666666667,-4.898120300752618,8.213608555732499,1064.5833333333335,976.8819444444445,7.160494987468922,0.7400835341098632,1891.6124476078269,1454.8,27.522,1717.3870233522894,0.3412999913780368,0.32853332503388327,0.03659999907540623,0.0457370358816223
CN-Qia,5111,ENF,2005,481.24869348506394,17.681,1329.9,0.976598,1671.42,1626.01,1230.46,1138.25,26.7414,115.0581,NA,NA,NA,NA,NA,2006,Qianyanzhou Ecological Station,1,115.0591667,26.74416667,Subtropical,Forest,Managed,Evergreen,Mature,17.9,1469,NA,NA,NA,758,NA,NA,NA,NA,0.3254564521148174,TRUE,19.391666666666666,18.36138888888889,0.04231203007518929,0.0029046648761897596,1418.3000000000002,1537.006666666667,-4.898120300752618,8.213608555732499,1098.0416666666667,976.8819444444445,7.160494987468922,0.7400835341098632,1995.3333303703857,1557.8000000000002,27.522,1829.61522484724,0.3354999915245571,0.32853332503388327,0.04189999894151697,0.0457370358816223
CN-Qia,5111,NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,Qianyanzhou Ecological Station,1,115.0591667,26.74416667,Subtropical,Forest,Managed,Evergreen,Mature,17.9,1469,NA,NA,NA,758,NA,NA,NA,NA,0.3254564521148174,FALSE,19.391666666666666,18.36138888888889,0.04231203007518929,0.0029046648761897596,1418.3000000000002,1537.006666666667,-4.898120300752618,8.213608555732499,1098.0416666666667,976.8819444444445,7.160494987468922,0.7400835341098632,1995.3333303703857,1557.8000000000002,27.522,1829.61522484724,0.3354999915245571,0.32853332503388327,0.04189999894151697,0.0457370358816223
CN-Qia,5112,ENF,2004.5,508.8314073091319,17.9765,1327.3635,0.963168,1803.13,1762.255,1319.555,1216.9299999999998,26.7414,115.0581,NA,NA,NA,NA,NA,2005.5,Qianyanzhou Ecological Station,2,115.0591667,26.74416667,Subtropical,Forest,Managed,Evergreen,Mature,17.9,1469,NA,NA,NA,800,NA,NA,NA,NA,0.3254564521148174,TRUE,19.25,18.36138888888889,0.04231203007518929,0.0029046648761897596,1490.75,1537.006666666667,-4.898120300752618,8.213608555732499,1081.3125000000002,976.8819444444445,7.160494987468922,0.7400835341098632,1943.472888989106,1506.3000000000002,27.522,1773.5011240997646,0.33839999145129696,0.32853332503388327,0.0392499990084616,0.0457370358816223
CN-Qia,5112,NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.5,Qianyanzhou Ecological Station,2,115.0591667,26.74416667,Subtropical,Forest,Managed,Evergreen,Mature,17.9,1469,NA,NA,NA,800,NA,NA,NA,NA,0.3254564521148174,FALSE,19.25,18.36138888888889,0.04231203007518929,0.0029046648761897596,1490.75,1537.006666666667,-4.898120300752618,8.213608555732499,1081.3125000000002,976.8819444444445,7.160494987468922,0.7400835341098632,1943.472888989106,1506.3000000000002,27.522,1773.5011240997646,0.33839999145129696,0.32853332503388327,0.0392499990084616,0.0457370358816223
DE-Geb,5113,CRO,2008.5,284.74294249738836,9.825,573.2145,0.984298,993.2255,991.2225,771.22,793.4649999999999,51.1001,10.9143,161.5,8.5,470,1.13615,1.01755,2009,Schlöppnerbrunnen,1,11.88083333,50.13166667,Temperate,Wetland,Natural,Deciduous,Mature,6.3,1020,NA,NA,Exclusion,365,NA,NA,NA,NA,127.49478541424043,FALSE,7.275,7.075277777777778,0.021422305764410704,0.45238160485258283,693.4000000000001,648.51,6.096842105263052,1.628091591079474,608.3333333333334,605.7986111111112,1.084022556391015,189.1021107897773,1214.8416300528097,1116.4,70.146,1283.307701733879,0.25759999349247664,0.26941033802170844,0.04139999895414803,0.0431103437385273
DE-Geb,5114,CRO,2009.5,265.5493276704408,8.893,656.3644999999999,0.9832195,942.7155,946.4225,740.7185,760.6265,51.1001,10.9143,161.5,8.5,470,1.09715,0.949955,2010,Schlöppnerbrunnen,1,11.88083333,50.13166667,Temperate,Wetland,Natural,Deciduous,Mature,6.3,1020,NA,NA,Exclusion,307,NA,NA,NA,NA,127.49478541424043,FALSE,7.933333333333334,7.075277777777778,0.021422305764410704,0.45238160485258283,751.9000000000001,648.51,6.096842105263052,1.628091591079474,708.7083333333334,605.7986111111112,1.084022556391015,189.1021107897773,1287.2333342199838,1155.9,70.146,1177.7552973272066,0.2617999933863757,0.26941033802170844,0.03939999900467228,0.0431103437385273
DE-Lkb,5117,NA,2006.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5856,1.025935,2007,ALT,1,11.31666667,49.41666667,Temperate,Forest,Natural,Evergreen,Mature,8,789,8.1,986,NA,758,NA,NA,NA,NA,148.55705368471402,FALSE,9.266666666666667,8.318055555555556,0.023214285714285306,0.41741621454550615,718.4,670.34,1.5184962406014497,8.25327313632242,669.1666666666667,641.6902777777779,1.1320488721804762,185.372699031471,1350.8041103751366,1274.5,44.913,1325.7325211226469,0.24379999384109396,0.24920369740828863,0.04679999881773256,0.04001851750756571
DE-Lkb,5118,NA,2007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44775,1.0322850000000001,2008,ALT,1,11.31666667,49.41666667,Temperate,Forest,Natural,Evergreen,Mature,8,789,7.6,612,NA,652,NA,NA,NA,NA,148.55705368471402,FALSE,9.133333333333333,8.318055555555556,0.023214285714285306,0.41741621454550615,598.6000000000001,670.34,1.5184962406014497,8.25327313632242,687.4166666666667,641.6902777777779,1.1320488721804762,185.372699031471,1336.8124763957212,1300.2,44.913,1223.3781525306078,0.23849999397498323,0.24920369740828863,0.04509999886067817,0.04001851750756571
DE-Lkb,5119,ENF,2009,349.94052207144,4.762,1730.237,0.569977,489.068,313.615,696.3,728.636,49.0996,13.3047,1308,4,1599,1.2524000000000002,1.025365,2009,ALT,1,11.31666667,49.41666667,Temperate,Forest,Natural,Evergreen,Mature,8,789,7.1,869,NA,672,NA,NA,NA,NA,148.55705368471402,TRUE,8.700000000000001,8.318055555555556,0.023214285714285306,0.41741621454550615,619,670.34,1.5184962406014497,8.25327313632242,653.9583333333334,641.6902777777779,1.1320488721804762,185.372699031471,1326.1666153390195,1194.1000000000001,44.913,1280.577140606573,0.24559999379562214,0.24920369740828863,0.046499998825311195,0.04001851750756571
DE-Lkb,5119,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2524000000000002,1.025365,2009,ALT,1,11.31666667,49.41666667,Temperate,Forest,Natural,Evergreen,Mature,8,789,7.1,869,NA,672,NA,NA,NA,NA,148.55705368471402,FALSE,8.700000000000001,8.318055555555556,0.023214285714285306,0.41741621454550615,619,670.34,1.5184962406014497,8.25327313632242,653.9583333333334,641.6902777777779,1.1320488721804762,185.372699031471,1326.1666153390195,1194.1000000000001,44.913,1280.577140606573,0.24559999379562214,0.24920369740828863,0.046499998825311195,0.04001851750756571
DE-Lkb,5120,ENF,2009.5,330.93118266516,4.161,1464.147,0.576912,476.365,325.0155,681.805,686.5535,49.0996,13.3047,1308,4,1599,1.2308,0.938325,2010,ALT,1,11.31666667,49.41666667,Temperate,Forest,Natural,Evergreen,Mature,8,789,5.9,821,NA,643,NA,NA,NA,NA,148.55705368471402,TRUE,9.275,8.318055555555556,0.023214285714285306,0.41741621454550615,669.2,670.34,1.5184962406014497,8.25327313632242,736.0833333333333,641.6902777777779,1.1320488721804762,185.372699031471,1394.908287109864,1267,44.913,1216.5551441070843,0.24379999384109396,0.24920369740828863,0.03859999902488198,0.04001851750756571
DE-SfN,5121,NA,2006.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8033,1.1497000000000002,2007,EBE,1,11.91666667,48.11666667,Temperate,Forest,Natural,Evergreen,Mature,7.7,992,7.9,988,NA,551,NA,NA,NA,NA,55.82535810651012,FALSE,9.066666666666666,8.279166666666667,0.018283208020049097,0.4998991637184196,695.3000000000001,793.0000000000001,-3.0240601503759477,4.565221114074397,638.7500000000001,636.8236111111112,-0.2515664160401673,318.8587254671576,1270.8083042678454,1326.2000000000003,35.25,1225.1505714049636,0.280499992913974,0.2887148075212651,0.04119999895920046,0.0324407399212187
