Year,NEE_VUT_REF_NIGHT,TA_F,P_F,NEE_VUT_REF_QC,GPP_DT_VUT_REF,GPP_NT_VUT_REF,RECO_DT_VUT_REF,RECO_NT_VUT_REF,SITE_ID,SITE_NAME,LOCATION_LAT,LOCATION_LONG,LOCATION_ELEV,IGBP,MAT,MAP
2002.0,515.194111237752,14.092,1058.403,0.723916,1977.83,1844.63,1497.71,1194.17,IT-PT1,Parco Ticino forest,45.2009,9.061,60.0,DBF,12.7,984
2003.0,394.9171230682799,14.272,544.653,0.930137,1618.55,1456.29,1223.2,966.946,IT-PT1,Parco Ticino forest,45.2009,9.061,60.0,DBF,12.7,984
2004.0,493.644609468,13.752,742.0,0.787568,1743.28,1638.35,1200.82,1210.77,IT-PT1,Parco Ticino forest,45.2009,9.061,60.0,DBF,12.7,984
1999.0,185.97027123337682,4.07,957.704,0.788413,949.948,964.267,842.02,629.891,IT-Ren,Renon,46.5869,11.4337,1730.0,ENF,4.7,809
2e3,45.13676445036,4.444,1128.166,0.0,6.91154,-68.4583,294.936,124.803,IT-Ren,Renon,46.5869,11.4337,1730.0,ENF,4.7,809
2001.0,114.072495504408,5.087,723.857,0.0147831,6.89266,-68.2713,294.131,124.462,IT-Ren,Renon,46.5869,11.4337,1730.0,ENF,4.7,809
2002.0,260.264976348852,4.914,1077.612,0.864726,1337.87,1358.64,664.185,709.246,IT-Ren,Renon,46.5869,11.4337,1730.0,ENF,4.7,809
2003.0,127.673773118172,5.718,628.163,0.841039,1338.12,1269.29,862.691,455.329,IT-Ren,Renon,46.5869,11.4337,1730.0,ENF,4.7,809
2004.0,68.51063355285598,4.02,839.989,0.0124089,0.0457668,-17.4199,313.98,151.061,IT-Ren,Renon,46.5869,11.4337,1730.0,ENF,4.7,809
2005.0,247.0189108344048,4.025,770.551,0.960616,1445.24,1367.2,925.557,649.794,IT-Ren,Renon,46.5869,11.4337,1730.0,ENF,4.7,809
2006.0,267.781239225216,5.224,798.516,0.754966,1380.49,1471.88,634.715,664.298,IT-Ren,Renon,46.5869,11.4337,1730.0,ENF,4.7,809
2007.0,254.65547994242394,4.942,824.959,0.877683,1327.74,1292.84,817.269,616.945,IT-Ren,Renon,46.5869,11.4337,1730.0,ENF,4.7,809
2008.0,249.24283492226394,4.628,1055.124,0.783356,1685.11,1592.06,1214.05,785.062,IT-Ren,Renon,46.5869,11.4337,1730.0,ENF,4.7,809
2009.0,335.83626291023273,4.34,922.147,0.958733,1738.81,1658.68,967.309,808.464,IT-Ren,Renon,46.5869,11.4337,1730.0,ENF,4.7,809
2010.0,267.27042918657605,2.92,844.392,0.855479,1728.57,1613.38,1332.92,782.837,IT-Ren,Renon,46.5869,11.4337,1730.0,ENF,4.7,809
2011.0,266.13320384066395,4.904,924.523,0.853425,1783.94,1536.36,1192.05,700.597,IT-Ren,Renon,46.5869,11.4337,1730.0,ENF,4.7,809
2012.0,281.465945610264,4.821,1191.121,0.846027,1665.81,1432.7,1344.02,700.27,IT-Ren,Renon,46.5869,11.4337,1730.0,ENF,4.7,809
2013.0,369.12652390677596,4.506,850.285,0.928139,1658.83,1503.79,1098.19,893.667,IT-Ren,Renon,46.5869,11.4337,1730.0,ENF,4.7,809
2e3,585.9271912680002,16.037,668.714,0.594092,1236.73,1433.34,1181.47,1303.11,IT-Ro1,Roccarespampani 1,42.4081,11.93,235.0,DBF,15.15,876
2001.0,563.5159546680001,16.418,606.92,0.835731,1663.42,1416.32,1456.85,1269.47,IT-Ro1,Roccarespampani 1,42.4081,11.93,235.0,DBF,15.15,876
2002.0,673.5770962167601,16.496,981.84,0.967751,1582.52,1497.7,1534.63,1536.8,IT-Ro1,Roccarespampani 1,42.4081,11.93,235.0,DBF,15.15,876
2003.0,580.1236979544,15.411,569.338,0.876769,1524.08,1410.85,1459.15,1319.2,IT-Ro1,Roccarespampani 1,42.4081,11.93,235.0,DBF,15.15,876
2004.0,614.7216514725121,14.598,1062.93,0.909324,1815.47,1888.73,1438.25,1571.78,IT-Ro1,Roccarespampani 1,42.4081,11.93,235.0,DBF,15.15,876
2005.0,468.09694773324,13.973,1002.058,0.942808,1649.19,1509.45,1157.07,1056.3,IT-Ro1,Roccarespampani 1,42.4081,11.93,235.0,DBF,15.15,876
2006.0,487.60837728624,15.462,687.947,0.975799,1788.89,1541.13,1360.94,1097.99,IT-Ro1,Roccarespampani 1,42.4081,11.93,235.0,DBF,15.15,876
2007.0,327.14132534207994,15.665,578.077,0.371632,1861.71,1250.06,1192.55,717.723,IT-Ro1,Roccarespampani 1,42.4081,11.93,235.0,DBF,15.15,876
2008.0,455.61667208976,15.898,1141.36,0.825535,1499.82,1453.51,1054.79,1101.25,IT-Ro1,Roccarespampani 1,42.4081,11.93,235.0,DBF,15.15,876
2002.0,443.96627552568,16.495,981.862,0.988927,1677.12,1484.22,1213.38,1010.94,IT-Ro2,Roccarespampani 2,42.3903,11.9209,160.0,DBF,15.15,876
2003.0,389.53033863191996,15.412,569.338,0.986872,1645.87,1516.03,1179.89,987.879,IT-Ro2,Roccarespampani 2,42.3903,11.9209,160.0,DBF,15.15,876
2004.0,320.480428351824,14.597,1058.89,0.935451,1669.71,1567.1,1003.76,888.726,IT-Ro2,Roccarespampani 2,42.3903,11.9209,160.0,DBF,15.15,876
2005.0,236.87619921378717,13.97,998.208,0.922603,1680.1,1540.45,920.664,592.927,IT-Ro2,Roccarespampani 2,42.3903,11.9209,160.0,DBF,15.15,876
2006.0,286.0981220260425,15.18,708.97,0.975514,1752.53,1654.87,884.457,725.509,IT-Ro2,Roccarespampani 2,42.3903,11.9209,160.0,DBF,15.15,876
2007.0,168.013968637752,15.864,536.861,0.936644,1482.25,1326.42,679.914,446.304,IT-Ro2,Roccarespampani 2,42.3903,11.9209,160.0,DBF,15.15,876
2008.0,230.17086285588002,15.868,1136.226,0.537227,1585.7,1346.88,884.598,635.155,IT-Ro2,Roccarespampani 2,42.3903,11.9209,160.0,DBF,15.15,876
2009.0,NA,15.649,855.878,NA,NA,NA,NA,NA,IT-Ro2,Roccarespampani 2,42.3903,11.9209,160.0,DBF,15.15,876
2010.0,186.48978474592803,15.167,972.661,0.882477,1694.33,1402.64,876.14,508.048,IT-Ro2,Roccarespampani 2,42.3903,11.9209,160.0,DBF,15.15,876
2011.0,359.48467908892803,15.717,301.085,0.65742,1861.68,1635.72,1296.97,923.006,IT-Ro2,Roccarespampani 2,42.3903,11.9209,160.0,DBF,15.15,876
2012.0,384.16419422352004,16.201,596.881,0.928336,1262.67,1131.84,1165.28,998.204,IT-Ro2,Roccarespampani 2,42.3903,11.9209,160.0,DBF,15.15,876
2013.0,783.103279202928,15.018,1132.418,0.971575,2299.97,2317.2,1622.62,1819.61,IT-SR2,San Rossore 2,43.732,10.291,12.0,ENF,14.2,920
2014.0,941.1555942216,15.915,1524.902,0.94492,2415.77,2320.11,2067.47,2151.58,IT-SR2,San Rossore 2,43.732,10.291,12.0,ENF,14.2,920
1999.0,588.0121793776799,15.4,926.272,0.928311,1564.11,1838.41,1164.15,1457.11,IT-SRo,San Rossore,43.7279,10.2844,6.0,ENF,14.2,920
2e3,646.3719893159999,15.659,999.699,0.88166,1934.9,1916.85,1441.54,1523.82,IT-SRo,San Rossore,43.7279,10.2844,6.0,ENF,14.2,920
2001.0,676.19553725736,15.448,843.103,0.968265,1818.12,1937.57,1372.16,1580.13,IT-SRo,San Rossore,43.7279,10.2844,6.0,ENF,14.2,920
2002.0,645.822389736,15.343,1148.59,0.814326,1912.1,1893.28,1596.13,1525.23,IT-SRo,San Rossore,43.7279,10.2844,6.0,ENF,14.2,920
2003.0,496.147998111624,16.016,777.959,0.947945,1638.9,1566.12,1264.91,1159.34,IT-SRo,San Rossore,43.7279,10.2844,6.0,ENF,14.2,920
2004.0,495.633050514576,15.454,1148.212,0.933971,1747.62,1679.13,1329.24,1167.62,IT-SRo,San Rossore,43.7279,10.2844,6.0,ENF,14.2,920
2005.0,482.7681497482561,14.951,154.56,0.576541,1842.61,1808.59,1560.55,1165.27,IT-SRo,San Rossore,43.7279,10.2844,6.0,ENF,14.2,920
2006.0,691.0304107536,15.106,656.2,0.970205,2165.29,2153.05,1533.65,1575.06,IT-SRo,San Rossore,43.7279,10.2844,6.0,ENF,14.2,920
2007.0,779.1023572480798,15.094,571.2,0.939897,2325.88,2278.15,1742.72,1782.92,IT-SRo,San Rossore,43.7279,10.2844,6.0,ENF,14.2,920
2008.0,1008.53691920352,15.133,1088.202,0.532388,2621.06,2856.21,2507.12,2759.27,IT-SRo,San Rossore,43.7279,10.2844,6.0,ENF,14.2,920
2009.0,958.1148599829913,14.585,1323.044,0.778425,2622.16,2776.03,2091.67,2223.57,IT-SRo,San Rossore,43.7279,10.2844,6.0,ENF,14.2,920
2010.0,916.91760263544,14.529,1404.704,0.753253,2790.44,2587.58,2321.58,2049.78,IT-SRo,San Rossore,43.7279,10.2844,6.0,ENF,14.2,920
2011.0,786.9008071908,15.162,504.39,0.884703,2002.96,1995.83,1482.18,1697.99,IT-SRo,San Rossore,43.7279,10.2844,6.0,ENF,14.2,920
2012.0,942.3021453768,15.11,744.398,0.929076,2035.54,2074.13,1877.89,2112.33,IT-SRo,San Rossore,43.7279,10.2844,6.0,ENF,14.2,920
2008.0,466.75046622959997,2.762,717.223,0.442566,1908.27,2025.35,922.592,1124.48,IT-Tor,Torgnon,45.8444,7.5781,2160.0,GRA,2.9,920
2009.0,381.95957779919996,2.676,627.293,0.777283,929.381,842.145,871.47,889.503,IT-Tor,Torgnon,45.8444,7.5781,2160.0,GRA,2.9,920
2010.0,317.0165327712,1.701,780.327,0.854395,870.14,754.598,879.126,752.111,IT-Tor,Torgnon,45.8444,7.5781,2160.0,GRA,2.9,920
2011.0,318.30989030712,3.931,797.462,0.836758,1035.06,984.995,857.96,822.151,IT-Tor,Torgnon,45.8444,7.5781,2160.0,GRA,2.9,920
2012.0,338.79188701439995,3.432,746.001,0.88536,847.42,751.64,865.884,795.933,IT-Tor,Torgnon,45.8444,7.5781,2160.0,GRA,2.9,920
2013.0,305.52319698047995,2.693,818.399,0.848402,891.651,800.139,890.377,730.85,IT-Tor,Torgnon,45.8444,7.5781,2160.0,GRA,2.9,920
2014.0,385.97814668448,3.393,888.23,0.901769,1100.16,962.112,979.154,889.784,IT-Tor,Torgnon,45.8444,7.5781,2160.0,GRA,2.9,920
2003.0,1.7949547101599996,3.108,766.37,0.0,NA,NA,NA,NA,JP-MBF,Moshiri Birch Forest Site,44.3869,142.3186,NA,DBF,NA,NA
2004.0,207.20444563788493,4.155,1063.386,0.617316,1060.52,1034.68,686.906,652.38,JP-MBF,Moshiri Birch Forest Site,44.3869,142.3186,NA,DBF,NA,NA
2005.0,256.73589718668,3.473,974.443,0.850285,1055.27,1034.93,699.215,652.567,JP-MBF,Moshiri Birch Forest Site,44.3869,142.3186,NA,DBF,NA,NA
2002.0,864.796752749592,14.628,1350.708,0.226769,1476.08,1904.37,1353.47,2061.87,JP-SMF,Seto Mixed Forest Site,35.2617,137.0788,NA,MF,NA,NA
2003.0,694.3935938109121,14.467,1906.5,0.938527,1425.66,1566.76,1473.34,1547.03,JP-SMF,Seto Mixed Forest Site,35.2617,137.0788,NA,MF,NA,NA
2004.0,671.4062374053599,15.403,1845.934,0.711066,1557.88,1521.89,1447.04,1573.55,JP-SMF,Seto Mixed Forest Site,35.2617,137.0788,NA,MF,NA,NA
2005.0,782.4097551319201,14.386,981.5,0.889155,1561.58,1646.91,1748.85,1594.84,JP-SMF,Seto Mixed Forest Site,35.2617,137.0788,NA,MF,NA,NA
2006.0,678.104375651352,14.644,1585.5,0.975342,1525.5,1575.38,1659.2,1397.79,JP-SMF,Seto Mixed Forest Site,35.2617,137.0788,NA,MF,NA,NA
2004.0,425.6825703428311,10.365,1080.345,0.670822,1449.14,1702.39,769.076,1374.74,NL-Hor,Horstermeer,52.2404,5.0713,2.2,GRA,10.0,800
2005.0,450.0001720854,11.084,1101.209,0.965011,1280.26,1339.64,973.427,1115.06,NL-Hor,Horstermeer,52.2404,5.0713,2.2,GRA,10.0,800
2006.0,530.9785546589521,11.383,1037.441,0.52266,1445.59,1747.77,1405.97,1702.78,NL-Hor,Horstermeer,52.2404,5.0713,2.2,GRA,10.0,800
2007.0,440.19270762980756,11.25,1115.185,0.998516,1510.73,1580.77,1043.21,1189.32,NL-Hor,Horstermeer,52.2404,5.0713,2.2,GRA,10.0,800
2008.0,431.5189304480328,10.923,1041.863,0.869422,1448.36,1607.7,1094.43,1229.46,NL-Hor,Horstermeer,52.2404,5.0713,2.2,GRA,10.0,800
2009.0,473.4236840436719,10.08,944.372,0.846005,1092.2,2165.19,853.55,1924.08,NL-Hor,Horstermeer,52.2404,5.0713,2.2,GRA,10.0,800
2010.0,431.03373545612163,8.948,888.438,0.978082,1200.49,1258.47,846.089,1143.74,NL-Hor,Horstermeer,52.2404,5.0713,2.2,GRA,10.0,800
2011.0,452.7113802850944,10.734,1072.678,0.644692,1211.01,1538.61,714.194,1048.0,NL-Hor,Horstermeer,52.2404,5.0713,2.2,GRA,10.0,800
1996.0,659.4050692655999,8.221,710.126,0.230419,1698.39,1277.98,1536.34,1276.84,NL-Loo,Loobos,52.1666,5.7436,25.0,ENF,9.8,786
1997.0,524.2701507032159,9.797,768.05,0.935502,1710.55,1680.25,1322.99,1358.89,NL-Loo,Loobos,52.1666,5.7436,25.0,ENF,9.8,786
1998.0,523.5786271231201,9.81,1273.591,0.742009,1669.09,1642.22,1337.64,1362.1,NL-Loo,Loobos,52.1666,5.7436,25.0,ENF,9.8,786
1999.0,530.7107316769656,10.423,909.342,0.710388,1654.17,1656.61,1324.05,1367.21,NL-Loo,Loobos,52.1666,5.7436,25.0,ENF,9.8,786
2e3,610.9002489311999,10.422,1050.404,0.918374,1710.4,1681.35,1486.62,1501.08,NL-Loo,Loobos,52.1666,5.7436,25.0,ENF,9.8,786
2001.0,557.6434158203999,9.688,1161.319,0.960331,1681.52,1614.9,1555.86,1405.98,NL-Loo,Loobos,52.1666,5.7436,25.0,ENF,9.8,786
2002.0,449.3584480622328,10.431,986.482,0.978824,1805.45,1597.43,1541.0,1168.06,NL-Loo,Loobos,52.1666,5.7436,25.0,ENF,9.8,786
2003.0,409.405600075752,10.277,663.6,0.992123,1720.39,1587.99,1394.9,1131.19,NL-Loo,Loobos,52.1666,5.7436,25.0,ENF,9.8,786
2004.0,449.52728710557597,10.013,984.2,0.938126,1928.15,1711.68,1538.0,1177.11,NL-Loo,Loobos,52.1666,5.7436,25.0,ENF,9.8,786
2005.0,476.1602991905759,10.26,796.571,0.990297,1832.22,1794.66,1355.44,1278.8,NL-Loo,Loobos,52.1666,5.7436,25.0,ENF,9.8,786
2006.0,457.4908453086,10.642,827.312,0.992751,1428.87,1471.06,1175.56,1188.11,NL-Loo,Loobos,52.1666,5.7436,25.0,ENF,9.8,786
2007.0,491.31470757866396,10.656,1032.015,0.978767,1679.09,1649.8,1369.68,1300.26,NL-Loo,Loobos,52.1666,5.7436,25.0,ENF,9.8,786
2008.0,434.71575350789044,10.061,632.59,0.88775,1787.6,1654.25,1344.19,1158.7,NL-Loo,Loobos,52.1666,5.7436,25.0,ENF,9.8,786
2009.0,346.89783789086397,9.99,613.614,0.933333,1847.44,1696.73,1458.48,1087.71,NL-Loo,Loobos,52.1666,5.7436,25.0,ENF,9.8,786
2010.0,397.560386714117,8.508,473.4,0.993436,1746.89,1637.08,1299.08,1105.85,NL-Loo,Loobos,52.1666,5.7436,25.0,ENF,9.8,786
2011.0,412.62119374014,10.398,886.2,0.92871,1716.76,1637.35,1372.67,1077.65,NL-Loo,Loobos,52.1666,5.7436,25.0,ENF,9.8,786
2012.0,411.05788955784,9.751,788.4,0.990949,1775.36,1599.69,1355.51,1063.47,NL-Loo,Loobos,52.1666,5.7436,25.0,ENF,9.8,786
2013.0,388.26123686971914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012.0,59.71863481660798,-2.987,155.607,0.0615323,NA,563.596,NA,408.205,NO-Adv,Adventdalen,78.186,15.923,17.0,WET,NA,NA
2013.0,57.10835166012001,-5.046,166.59,0.538356,292.341,420.622,280.183,343.821,NO-Adv,Adventdalen,78.186,15.923,17.0,WET,NA,NA
2014.0,30.98529860944967,-3.477,135.838,0.391895,71.0287,90.235,93.3297,119.798,NO-Adv,Adventdalen,78.186,15.923,17.0,WET,NA,NA
2008.0,5.016824827660799,-5.148,427.26,0.801571,26.2933,40.6549,66.3393,38.553,NO-Blv,"Bayelva, Spitsbergen",78.9216,11.8311,25.0,SNO,-4.5,400
2009.0,3.4875396118007997,-4.219,426.797,0.182534,12.7175,-10.8672,66.3331,5.21579,NO-Blv,"Bayelva, Spitsbergen",78.9216,11.8311,25.0,SNO,-4.5,400
2002.0,-38.510563989599994,-10.409,80.157,0.344806,671.28,757.122,352.245,332.226,RU-Che,Cherski,68.613,161.3414,4.0,WET,-12.5,200
2003.0,72.878429213526,-10.055,54.7,0.535616,242.715,207.732,264.463,241.967,RU-Che,Cherski,68.613,161.3414,4.0,WET,-12.5,200
2004.0,112.02152316045206,-12.08,90.603,0.471482,278.976,139.912,240.962,210.256,RU-Che,Cherski,68.613,161.3414,4.0,WET,-12.5,200
2005.0,110.10354103116,-11.281,161.527,0.21016,245.609,118.787,197.629,171.042,RU-Che,Cherski,68.613,161.3414,4.0,WET,-12.5,200
2003.0,80.67813654088799,-13.035,217.378,0.37774,278.3,275.969,200.404,219.886,RU-Cok,Chokurdakh,70.8291,147.4943,48.0,OSH,-14.3,232
2004.0,110.74523248137601,-13.997,184.032,0.205772,829.167,370.771,305.552,238.647,RU-Cok,Chokurdakh,70.8291,147.4943,48.0,OSH,-14.3,232
2005.0,13.160050655472,-12.064,174.178,0.185788,933.634,784.676,315.668,348.6,RU-Cok,Chokurdakh,70.8291,147.4943,48.0,OSH,-14.3,232
2006.0,0.4571577007487991,-12.729,267.289,0.176826,778.241,353.354,344.516,164.753,RU-Cok,Chokurdakh,70.8291,147.4943,48.0,OSH,-14.3,232
2007.0,64.41098402354399,-10.65,346.901,0.201427,633.929,517.059,434.955,259.493,RU-Cok,Chokurdakh,70.8291,147.4943,48.0,OSH,-14.3,232
2008.0,78.90222547807201,-12.642,268.208,0.390653,299.065,281.324,182.729,213.993,RU-Cok,Chokurdakh,70.8291,147.4943,48.0,OSH,-14.3,232
2009.0,72.605334267288,-13.07,268.935,0.354852,299.483,279.435,160.699,236.778,RU-Cok,Chokurdakh,70.8291,147.4943,48.0,OSH,-14.3,232
2010.0,41.512102042896004,-11.759,264.708,0.306963,704.682,182.002,226.077,73.2929,RU-Cok,Chokurdakh,70.8291,147.4943,48.0,OSH,-14.3,232
2011.0,-29.230644012624,-12.102,210.907,0.246176,905.553,533.325,281.789,322.564,RU-Cok,Chokurdakh,70.8291,147.4943,48.0,OSH,-14.3,232
2012.0,91.35429483326402,-12.929,131.486,0.274362,726.248,416.709,222.181,269.736,RU-Cok,Chokurdakh,70.8291,147.4943,48.0,OSH,-14.3,232
2013.0,137.975459034096,-13.99,84.771,0.259817,967.7,139.069,521.029,209.81,RU-Cok,Chokurdakh,70.8291,147.4943,48.0,OSH,-14.3,232
1998.0,948.1721525482319,4.135,619.13,0.386244,2168.39,2031.68,1972.36,2277.62,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265.0,ENF,3.9,711
1999.0,646.2748396662697,5.892,593.299,0.943436,1326.15,1505.5,1470.07,1861.07,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265.0,ENF,3.9,711
2e3,621.302831232768,5.576,620.718,0.926116,1299.63,1516.99,1415.69,1836.27,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265.0,ENF,3.9,711
2001.0,689.8520888778959,4.822,555.304,0.903596,1546.14,1679.99,1747.83,2039.17,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265.0,ENF,3.9,711
2002.0,468.81388820777755,5.103,480.804,0.764212,1192.72,1227.33,1203.21,1277.63,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265.0,ENF,3.9,711
2003.0,538.3443070994399,4.55,476.794,0.892808,1365.23,1324.38,1417.11,1506.25,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265.0,ENF,3.9,711
2004.0,572.1590668003199,4.651,446.552,0.918773,1394.61,1382.29,1433.36,1537.76,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265.0,ENF,3.9,711
2005.0,552.595496122368,4.982,681.165,0.968379,1487.08,1519.73,1503.39,1604.19,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265.0,ENF,3.9,711
2006.0,573.9325533709201,4.762,715.322,0.933619,1434.36,1465.1,1471.98,1583.33,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265.0,ENF,3.9,711
2007.0,543.5128301907599,5.684,549.063,0.896518,1536.12,1590.17,1304.75,1547.41,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265.0,ENF,3.9,711
2008.0,598.1216086446697,5.844,679.83,0.856102,1445.58,1529.28,1408.86,1632.59,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265.0,ENF,3.9,711
2009.0,595.8232636028758,5.125,551.211,0.957306,1549.42,1665.36,1535.87,1714.85,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265.0,ENF,3.9,711
2010.0,538.01792428032,5.069,714.462,0.670776,1472.3,1163.68,1424.04,1370.3,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265.0,ENF,3.9,711
2011.0,531.0244513979999,5.625,566.491,0.742409,1362.45,1482.14,1362.96,1589.72,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265.0,ENF,3.9,711
2012.0,490.62221379633604,4.341,560.223,0.969319,1301.54,1363.58,1176.85,1398.65,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265.0,ENF,3.9,711
2013.0,512.64422395704,5.617,479.167,0.963128,1295.13,1320.73,1344.6,1450.89,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265.0,ENF,3.9,711
2014.0,484.49565692287194,6.038,379.593,0.941667,1416.25,1509.49,1233.36,1450.27,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265.0,ENF,3.9,711
2002.0,141.4005601277376,2.438,305.556,0.491895,792.835,708.769,589.691,418.303,RU-Ha1,Hakasia steppe,54.7252,90.0022,446.0,GRA,NA,NA
2003.0,154.72219567304882,1.653,450.045,0.495605,702.215,517.862,588.521,446.291,RU-Ha1,Hakasia steppe,54.7252,90.0022,446.0,GRA,NA,NA
2004.0,165.57198390799198,2.027,395.425,0.622382,716.771,589.644,605.898,477.819,RU-Ha1,Hakasia steppe,54.7252,90.0022,446.0,GRA,NA,NA
2005.0,343.54093950431997,27.672,318.632,0.113813,2664.53,2083.35,985.574,754.111,SD-Dem,Demokeya,13.2829,30.4783,500.0,SAV,26.0,320
2006.0,NA,27.103,272.96,NA,NA,NA,NA,NA,SD-Dem,Demokeya,13.2829,30.4783,500.0,SAV,26.0,320
2007.0,324.752105818728,27.051,302.641,0.394521,558.814,691.185,914.06,847.905,SD-Dem,Demokeya,13.2829,30.4783,500.0,SAV,26.0,320
2008.0,196.008089127012,27.069,292.652,0.786999,527.362,510.628,435.998,427.645,SD-Dem,Demokeya,13.2829,30.4783,500.0,SAV,26.0,320
2009.0,186.013611322056,27.914,237.799,0.837785,491.151,460.308,456.177,402.279,SD-Dem,Demokeya,13.2829,30.4783,500.0,SAV,26.0,320
2010.0,1109.173093488,28.143,343.523,0.214441,1382.36,4211.84,2224.33,2460.21,SN-Dhr,Dahra,15.4028,-15.4322,40.0,SAV,29.0,404
2011.0,600.836712578352,28.511,238.805,0.368893,1180.19,1584.03,1404.57,1567.29,SN-Dhr,Dahra,15.4028,-15.4322,40.0,SAV,29.0,404
2012.0,358.656385714776,28.077,288.245,0.803905,1082.53,983.022,918.725,791.542,SN-Dhr,Dahra,15.4028,-15.4322,40.0,SAV,29.0,404
2013.0,413.32967405064005,28.504,233.026,0.458447,1167.17,1151.0,1258.03,919.214,SN-Dhr,Dahra,15.4028,-15.4322,40.0,SAV,29.0,404
2009.0,466.3906688956536,14.234,491.868,0.645605,788.408,588.227,764.379,924.796,US-AR1,ARM USDA UNL OSU Woodward Switchgrass 1,36.4267,-99.42,611.0,GRA,NA,NA
2010.0,256.9214078997192,14.652,665.5,0.981336,732.576,724.233,637.126,640.992,US-AR1,ARM USDA UNL OSU Woodward Switchgrass 1,36.4267,-99.42,611.0,GRA,NA,NA
2011.0,184.60807447151953,15.634,330.277,0.963756,244.997,305.187,386.239,483.67,US-AR1,ARM USDA UNL OSU Woodward Switchgrass 1,36.4267,-99.42,611.0,GRA,NA,NA
2012.0,234.28247645035293,16.536,546.597,0.670196,1144.29,466.699,797.655,443.807,US-AR1,ARM USDA UNL OSU Woodward Switchgrass 1,36.4267,-99.42,611.0,GRA,NA,NA
2009.0,255.0085996784278,14.056,398.632,0.609532,399.748,403.364,380.978,557.606,US-AR2,ARM USDA UNL OSU Woodward Switchgrass 2,36.6358,-99.5975,646.0,GRA,NA,NA
2010.0,155.592254580768,14.731,463.858,0.955765,589.387,548.313,503.408,450.021,US-AR2,ARM USDA UNL OSU Woodward Switchgrass 2,36.6358,-99.5975,646.0,GRA,NA,NA
2011.0,59.78693586616416,15.409,395.994,0.962043,204.303,97.9564,277.714,147.323,US-AR2,ARM USDA UNL OSU Woodward Switchgrass 2,36.6358,-99.5975,646.0,GRA,NA,NA
2012.0,111.90118531117682,16.377,389.161,0.466189,445.477,228.336,422.795,264.298,US-AR2,ARM USDA UNL OSU Woodward Switchgrass 2,36.6358,-99.5975,646.0,GRA,NA,NA
2005.0,509.0465924233201,15.425,755.766,0.739726,1597.48,1438.05,1338.51,1211.97,US-ARb,ARM Southern Great Plains burn site- Lamont,35.5497,-98.0402,424.0,GRA,NA,NA
2006.0,348.5462733223201,16.687,665.497,0.805137,762.368,686.301,893.27,839.877,US-ARb,ARM Southern Great Plains burn site- Lamont,35.5497,-98.0402,424.0,GRA,NA,NA
2005.0,531.92300302908,15.071,796.737,0.807763,1369.07,1349.23,1218.71,1232.51,US-ARc,ARM Southern Great Plains control site- Lamont,35.5465,-98.04,424.0,GRA,NA,NA
2006.0,419.58728603964,16.264,728.832,0.817009,848.881,834.847,845.004,952.214,US-ARc,ARM Southern Great Plains control site- Lamont,35.5465,-98.04,424.0,GRA,NA,NA
2003.0,206.60691586374716,14.585,557.697,0.93242,572.613,489.659,683.48,478.783,US-ARM,ARM Southern Great Plains site- Lamont,36.6058,-97.4888,314.0,CRO,14.76,843
2004.0,288.1541515618397,14.926,901.3,0.928677,778.418,797.362,632.657,715.478,US-ARM,ARM Southern Great Plains site- Lamont,36.6058,-97.4888,314.0,CRO,14.76,843
2005.0,165.34427932327677,15.52,592.715,0.934589,458.791,449.173,464.965,442.259,US-ARM,ARM Southern Great Plains site- Lamont,36.6058,-97.4888,314.0,CRO,14.76,843
2006.0,222.50414337690958,16.457,486.0,0.950685,658.261,519.0,542.761,518.76,US-ARM,ARM Southern Great Plains site- Lamont,36.6058,-97.4888,314.0,CRO,14.76,843
2007.0,323.05690550800296,15.12,1018.224,0.917637,1007.36,1007.95,773.268,831.594,US-ARM,ARM Southern Great Plains site- Lamont,36.6058,-97.4888,314.0,CRO,14.76,843
2008.0,274.52187986820763,14.693,743.033,0.78273,910.688,884.455,739.372,724.49,US-ARM,ARM Southern Great Plains site- Lamont,36.6058,-97.4888,314.0,CRO,14.76,843
2009.0,320.20565038045913,14.756,658.9,0.923288,749.433,671.027,684.484,714.511,US-ARM,ARM Southern Great Plains site- Lamont,36.6058,-97.4888,314.0,CRO,14.76,843
